   v                i               sumac            sumas
  -2.17999983       1.04504973E-02 -0.629995048     -0.436736405    
  -2.17333317       1.05124013E-02 -0.627327383     -0.430627525    
  -2.16666651       1.05748577E-02 -0.624384403     -0.424645931    
  -2.15999985       1.06378756E-02 -0.621173382     -0.418804169    
  -2.15333319       1.07013546E-02 -0.617700994     -0.413113952    
  -2.14666653       1.07654994E-02 -0.613976181     -0.407585561    
  -2.13999987       1.08300550E-02 -0.610005856     -0.402230769    
  -2.13333321       1.08951973E-02 -0.605799317     -0.397058755    
  -2.12666655       1.09610129E-02 -0.601367354     -0.392080188    
  -2.11999989       1.10273538E-02 -0.596717358     -0.387303680    
  -2.11333323       1.10943085E-02 -0.591860235     -0.382738262    
  -2.10666656       1.11618619E-02 -0.586805522     -0.378391922    
  -2.09999990       1.12299249E-02 -0.581563711     -0.374273270    
